area,department,month,total_spent,complaints_handled,avg_cost,performance,performance_percentage
Sinhagad Road,Urban Forestry and Landscaping Department,May-24,62405,35,1783,Good,0.056085249579360626
Sinhagad Road,Urban Forestry and Landscaping Department,Jun-24,185988,66,2818,Bad,0.035486160397444996
Sinhagad Road,Urban Forestry and Landscaping Department,Jul-24,50300,50,1006,Bad,0.09940357852882703
Sinhagad Road,Urban Forestry and Landscaping Department,Aug-24,33033,13,2541,Good,0.03935458480913026
Sinhagad Road,Urban Forestry and Landscaping Department,Sep-24,205328,82,2504,Bad,0.039936102236421724
Sinhagad Road,Urban Forestry and Landscaping Department,Oct-24,229476,78,2942,Bad,0.03399048266485384
Sinhagad Road,Urban Forestry and Landscaping Department,Nov-24,57288,62,924,Bad,0.10822510822510822
Sinhagad Road,Urban Forestry and Landscaping Department,Dec-24,25515,9,2835,Good,0.035273368606701945
Sinhagad Road,Animal Control and Welfare Department,Jan-24,19467,9,2163,Good,0.04623208506703652
Sinhagad Road,Animal Control and Welfare Department,Feb-24,103275,45,2295,Good,0.04357298474945533
Sinhagad Road,Animal Control and Welfare Department,Mar-24,60960,40,1524,Good,0.06561679790026247
Sinhagad Road,Animal Control and Welfare Department,Apr-24,40800,40,1020,Good,0.09803921568627451
Sinhagad Road,Animal Control and Welfare Department,May-24,31348,17,1844,Good,0.05422993492407809
Sinhagad Road,Animal Control and Welfare Department,Jun-24,165184,89,1856,Bad,0.05387931034482758
Sinhagad Road,Animal Control and Welfare Department,Jul-24,150528,96,1568,Bad,0.06377551020408163
Sinhagad Road,Animal Control and Welfare Department,Aug-24,64158,74,867,Bad,0.11534025374855825
Sinhagad Road,Animal Control and Welfare Department,Sep-24,107226,69,1554,Bad,0.06435006435006435
Sinhagad Road,Animal Control and Welfare Department,Oct-24,33396,33,1012,Good,0.09881422924901186
Sinhagad Road,Animal Control and Welfare Department,Nov-24,131454,67,1962,Bad,0.05096839959225281
Sinhagad Road,Animal Control and Welfare Department,Dec-24,50280,30,1676,Good,0.05966587112171838
Sinhagad Road,Sewerage and Drainage Department,Jan-24,94826,34,2789,Good,0.035855145213338116
Sinhagad Road,Sewerage and Drainage Department,Feb-24,10320,12,860,Good,0.11627906976744186
Sinhagad Road,Sewerage and Drainage Department,Mar-24,64218,33,1946,Good,0.051387461459403906
Sinhagad Road,Sewerage and Drainage Department,Apr-24,119214,74,1611,Bad,0.06207324643078833
Sinhagad Road,Sewerage and Drainage Department,May-24,87406,58,1507,Bad,0.06635700066357
Sinhagad Road,Sewerage and Drainage Department,Jun-24,12762,18,709,Good,0.14104372355430184
Sinhagad Road,Sewerage and Drainage Department,Jul-24,125970,85,1482,Bad,0.06747638326585695
Sinhagad Road,Sewerage and Drainage Department,Aug-24,74640,30,2488,Good,0.04019292604501608
Sinhagad Road,Sewerage and Drainage Department,Sep-24,24336,26,936,Good,0.10683760683760685
Sinhagad Road,Sewerage and Drainage Department,Oct-24,240744,84,2866,Bad,0.034891835310537335
Sinhagad Road,Sewerage and Drainage Department,Nov-24,28386,19,1494,Good,0.06693440428380187
Sinhagad Road,Sewerage and Drainage Department,Dec-24,15386,14,1099,Good,0.09099181073703368
Pimpri,Municipal Waste Management Department,Jan-24,83610,45,1858,Good,0.05382131324004305
Pimpri,Municipal Waste Management Department,Feb-24,17025,15,1135,Good,0.0881057268722467
Pimpri,Municipal Waste Management Department,Mar-24,68069,43,1583,Good,0.06317119393556538
Pimpri,Municipal Waste Management Department,Apr-24,59328,48,1236,Good,0.08090614886731393
Pimpri,Municipal Waste Management Department,May-24,157052,79,1988,Bad,0.05030181086519115
Pimpri,Municipal Waste Management Department,Jun-24,66010,41,1610,Good,0.062111801242236024
Pimpri,Municipal Waste Management Department,Jul-24,197167,71,2777,Bad,0.036010082823190494
Pimpri,Municipal Waste Management Department,Aug-24,53344,32,1667,Good,0.05998800239952009
Pimpri,Municipal Waste Management Department,Sep-24,94990,46,2065,Good,0.048426150121065374
Pimpri,Municipal Waste Management Department,Oct-24,20424,24,851,Good,0.11750881316098707
Pimpri,Municipal Waste Management Department,Nov-24,144000,50,2880,Bad,0.034722222222222224
Pimpri,Municipal Waste Management Department,Dec-24,26144,16,1634,Good,0.06119951040391676
Pimpri,Water Supply and Sanitation Department,Jan-24,27360,12,2280,Good,0.043859649122807015
Pimpri,Water Supply and Sanitation Department,Feb-24,236000,80,2950,Bad,0.03389830508474576
Pimpri,Water Supply and Sanitation Department,Mar-24,93974,38,2473,Good,0.040436716538617065
Pimpri,Water Supply and Sanitation Department,Apr-24,53376,96,556,Bad,0.1798561151079137
Pimpri,Water Supply and Sanitation Department,May-24,59846,46,1301,Good,0.07686395080707148
Pimpri,Water Supply and Sanitation Department,Jun-24,260280,90,2892,Bad,0.034578146611341634
Pimpri,Water Supply and Sanitation Department,Jul-24,108682,49,2218,Good,0.045085662759242556
Pimpri,Water Supply and Sanitation Department,Aug-24,171626,82,2093,Bad,0.047778308647873864
Pimpri,Water Supply and Sanitation Department,Sep-24,46207,49,943,Good,0.10604453870625664
Pimpri,Water Supply and Sanitation Department,Oct-24,51750,69,750,Bad,0.13333333333333333
Pimpri,Water Supply and Sanitation Department,Nov-24,19390,7,2770,Good,0.036101083032490974
Pimpri,Water Supply and Sanitation Department,Dec-24,91008,96,948,Bad,0.10548523206751054
Pimpri,Electricity Distribution Department,Jan-24,80817,79,1023,Bad,0.09775171065493646
Pimpri,Electricity Distribution Department,Feb-24,208101,71,2931,Bad,0.0341180484476288
Pimpri,Electricity Distribution Department,Mar-24,39061,53,737,Bad,0.13568521031207598
Pimpri,Electricity Distribution Department,Apr-24,42633,27,1579,Good,0.06333122229259025
Pimpri,Electricity Distribution Department,May-24,115194,73,1578,Bad,0.06337135614702154
Pimpri,Electricity Distribution Department,Jun-24,55680,30,1856,Good,0.05387931034482758
Pimpri,Electricity Distribution Department,Jul-24,92085,35,2631,Good,0.03800836183960471
Pimpri,Electricity Distribution Department,Aug-24,64544,32,2017,Good,0.04957858205255329
Pimpri,Electricity Distribution Department,Sep-24,19512,9,2168,Good,0.046125461254612546
Pimpri,Electricity Distribution Department,Oct-24,68094,78,873,Bad,0.11454753722794961
Pimpri,Electricity Distribution Department,Nov-24,96980,65,1492,Bad,0.06702412868632708
Pimpri,Electricity Distribution Department,Dec-24,121690,43,2830,Good,0.0353356890459364
Pimpri,Public Works Department,Jan-24,84801,69,1229,Bad,0.08136696501220504
Pimpri,Public Works Department,Feb-24,146445,65,2253,Bad,0.044385264092321346
Pimpri,Public Works Department,Mar-24,38808,18,2156,Good,0.0463821892393321
Pimpri,Public Works Department,Apr-24,99134,97,1022,Bad,0.09784735812133072
Pimpri,Public Works Department,May-24,151368,84,1802,Bad,0.05549389567147614
Pimpri,Public Works Department,Jun-24,136880,58,2360,Bad,0.0423728813559322
Pimpri,Public Works Department,Jul-24,49247,37,1331,Good,0.07513148009015778
Pimpri,Public Works Department,Aug-24,86506,74,1169,Bad,0.0855431993156544
Pimpri,Public Works Department,Sep-24,55530,90,617,Bad,0.1620745542949757
Pimpri,Public Works Department,Oct-24,260256,96,2711,Bad,0.03688675765400221
Pimpri,Public Works Department,Nov-24,191896,83,2312,Bad,0.043252595155709346
Pimpri,Public Works Department,Dec-24,163676,68,2407,Bad,0.04154549231408392
Pimpri,Environmental Protection Department,Jan-24,78474,82,957,Bad,0.10449320794148381
Pimpri,Environmental Protection Department,Feb-24,18798,26,723,Good,0.13831258644536654
Pimpri,Environmental Protection Department,Mar-24,64786,29,2234,Good,0.044762757385854966
Pimpri,Environmental Protection Department,Apr-24,114266,97,1178,Bad,0.08488964346349745
Pimpri,Environmental Protection Department,May-24,243408,88,2766,Bad,0.036153289949385395
Pimpri,Environmental Protection Department,Jun-24,120612,92,1311,Bad,0.07627765064836003
Pimpri,Environmental Protection Department,Jul-24,203904,72,2832,Bad,0.03531073446327684
Pimpri,Environmental Protection Department,Aug-24,7770,6,1295,Good,0.07722007722007722
Pimpri,Environmental Protection Department,Sep-24,210975,87,2425,Bad,0.041237113402061855
Pimpri,Environmental Protection Department,Oct-24,72732,58,1254,Bad,0.07974481658692185
Pimpri,Environmental Protection Department,Nov-24,77600,40,1940,Good,0.051546391752577324
Pimpri,Environmental Protection Department,Dec-24,29448,36,818,Good,0.12224938875305623
Pimpri,Traffic and Transportation Department,Jan-24,59397,39,1523,Good,0.06565988181221273
Pimpri,Traffic and Transportation Department,Feb-24,24090,10,2409,Good,0.04151100041511
Pimpri,Traffic and Transportation Department,Mar-24,151443,79,1917,Bad,0.05216484089723526
Pimpri,Traffic and Transportation Department,Apr-24,124356,43,2892,Good,0.034578146611341634
Pimpri,Traffic and Transportation Department,May-24,154504,62,2492,Bad,0.04012841091492777
Pimpri,Traffic and Transportation Department,Jun-24,199366,83,2402,Bad,0.041631973355537054
Pimpri,Traffic and Transportation Department,Jul-24,23892,11,2172,Good,0.04604051565377532
Pimpri,Traffic and Transportation Department,Aug-24,58996,98,602,Bad,0.16611295681063123
Pimpri,Traffic and Transportation Department,Sep-24,17895,15,1193,Good,0.08382229673093043
Pimpri,Traffic and Transportation Department,Oct-24,56452,22,2566,Good,0.03897116134060795
Pimpri,Traffic and Transportation Department,Nov-24,88128,32,2754,Good,0.03631082062454612
Pimpri,Traffic and Transportation Department,Dec-24,36342,18,2019,Good,0.04952947003467063
Pimpri,Environmental Protection Department,Jan-24,100377,57,1761,Bad,0.05678591709256105
Pimpri,Environmental Protection Department,Feb-24,23382,27,866,Good,0.11547344110854503
Pimpri,Environmental Protection Department,Mar-24,34575,15,2305,Good,0.04338394793926247
Pimpri,Environmental Protection Department,Apr-24,94320,90,1048,Bad,0.09541984732824427
Pimpri,Environmental Protection Department,May-24,93365,71,1315,Bad,0.07604562737642585
Pimpri,Environmental Protection Department,Jun-24,6240,12,520,Good,0.19230769230769232
Pimpri,Environmental Protection Department,Jul-24,90036,41,2196,Good,0.04553734061930783
Pimpri,Environmental Protection Department,Aug-24,96768,63,1536,Bad,0.06510416666666666
Pimpri,Environmental Protection Department,Sep-24,27540,27,1020,Good,0.09803921568627451
Pimpri,Environmental Protection Department,Oct-24,193452,84,2303,Bad,0.04342162396873643
Pimpri,Environmental Protection Department,Nov-24,165952,64,2593,Bad,0.03856536829926726
Pimpri,Environmental Protection Department,Dec-24,66747,57,1171,Bad,0.08539709649871904
Pimpri,Urban Forestry and Landscaping Department,Jan-24,48280,85,568,Bad,0.17605633802816903
Pimpri,Urban Forestry and Landscaping Department,Feb-24,182924,94,1946,Bad,0.051387461459403906
Pimpri,Urban Forestry and Landscaping Department,Mar-24,45560,34,1340,Good,0.0746268656716418
Pimpri,Urban Forestry and Landscaping Department,Apr-24,158355,85,1863,Bad,0.05367686527106817
Pimpri,Urban Forestry and Landscaping Department,May-24,60800,50,1216,Bad,0.08223684210526315
Pimpri,Urban Forestry and Landscaping Department,Jun-24,27931,31,901,Good,0.11098779134295228
Pimpri,Urban Forestry and Landscaping Department,Jul-24,66156,37,1788,Good,0.05592841163310962
Pimpri,Urban Forestry and Landscaping Department,Aug-24,87984,94,936,Bad,0.10683760683760685
Pimpri,Urban Forestry and Landscaping Department,Sep-24,52630,19,2770,Good,0.036101083032490974
Pimpri,Urban Forestry and Landscaping Department,Oct-24,37980,30,1266,Good,0.07898894154818326
Pimpri,Urban Forestry and Landscaping Department,Nov-24,49360,80,617,Bad,0.1620745542949757
Pimpri,Urban Forestry and Landscaping Department,Dec-24,26976,48,562,Good,0.1779359430604982
Pimpri,Animal Control and Welfare Department,Jan-24,22755,41,555,Good,0.18018018018018017
Pimpri,Animal Control and Welfare Department,Feb-24,111595,55,2029,Bad,0.04928536224741252
Pimpri,Animal Control and Welfare Department,Mar-24,75012,84,893,Bad,0.11198208286674133
Pimpri,Animal Control and Welfare Department,Apr-24,80070,51,1570,Bad,0.06369426751592357
Pimpri,Animal Control and Welfare Department,May-24,107470,55,1954,Bad,0.0511770726714432
Pimpri,Animal Control and Welfare Department,Jun-24,31668,39,812,Good,0.12315270935960591
Pimpri,Animal Control and Welfare Department,Jul-24,68376,42,1628,Good,0.06142506142506143
Pimpri,Animal Control and Welfare Department,Aug-24,47294,17,2782,Good,0.03594536304816679
Pimpri,Animal Control and Welfare Department,Sep-24,75139,29,2591,Good,0.0385951370127364
Pimpri,Animal Control and Welfare Department,Oct-24,145260,60,2421,Bad,0.04130524576621231
Pimpri,Animal Control and Welfare Department,Nov-24,42912,24,1788,Good,0.05592841163310962
Pimpri,Animal Control and Welfare Department,Dec-24,56025,27,2075,Good,0.048192771084337345
Pimpri,Sewerage and Drainage Department,Jan-24,41844,66,634,Bad,0.15772870662460567
Pimpri,Sewerage and Drainage Department,Feb-24,107100,45,2380,Good,0.04201680672268908
Pimpri,Sewerage and Drainage Department,Mar-24,271378,94,2887,Bad,0.034638032559750606
Pimpri,Sewerage and Drainage Department,Apr-24,14900,10,1490,Good,0.06711409395973154
Pimpri,Sewerage and Drainage Department,May-24,168795,99,1705,Bad,0.05865102639296188
Pimpri,Sewerage and Drainage Department,Jun-24,25947,9,2883,Good,0.0346860908775581
Pimpri,Sewerage and Drainage Department,Jul-24,232220,85,2732,Bad,0.036603221083455345
Pimpri,Sewerage and Drainage Department,Aug-24,106315,55,1933,Bad,0.05173305742369374
Pimpri,Sewerage and Drainage Department,Sep-24,53928,18,2996,Good,0.03337783711615487
Pimpri,Sewerage and Drainage Department,Oct-24,169860,60,2831,Bad,0.035323207347227124
Pimpri,Sewerage and Drainage Department,Nov-24,17166,6,2861,Good,0.034952813701502966
Pimpri,Sewerage and Drainage Department,Dec-24,127160,85,1496,Bad,0.06684491978609625
Chinchwad,Municipal Waste Management Department,Jan-24,280026,94,2979,Bad,0.033568311513930846
Chinchwad,Municipal Waste Management Department,Feb-24,22011,11,2001,Good,0.04997501249375312
Chinchwad,Municipal Waste Management Department,Mar-24,20115,9,2235,Good,0.0447427293064877
Chinchwad,Municipal Waste Management Department,Apr-24,68266,29,2354,Good,0.04248088360237893
Chinchwad,Municipal Waste Management Department,May-24,171810,90,1909,Bad,0.05238344683080147
Chinchwad,Municipal Waste Management Department,Jun-24,65772,28,2349,Good,0.04257130693912303
Chinchwad,Municipal Waste Management Department,Jul-24,96197,83,1159,Bad,0.08628127696289906
Chinchwad,Municipal Waste Management Department,Aug-24,216482,94,2303,Bad,0.04342162396873643
Chinchwad,Municipal Waste Management Department,Sep-24,58435,31,1885,Good,0.05305039787798408
Chinchwad,Municipal Waste Management Department,Oct-24,48848,71,688,Bad,0.14534883720930233
Chinchwad,Municipal Waste Management Department,Nov-24,95530,82,1165,Bad,0.08583690987124463
Chinchwad,Municipal Waste Management Department,Dec-24,6060,5,1212,Good,0.08250825082508251
Chinchwad,Water Supply and Sanitation Department,Jan-24,97716,51,1916,Bad,0.052192066805845504
Chinchwad,Water Supply and Sanitation Department,Feb-24,75260,53,1420,Bad,0.07042253521126761
Chinchwad,Water Supply and Sanitation Department,Mar-24,94392,69,1368,Bad,0.07309941520467836
Chinchwad,Water Supply and Sanitation Department,Apr-24,52146,18,2897,Good,0.03451846738004832
Chinchwad,Water Supply and Sanitation Department,May-24,179434,73,2458,Bad,0.04068348250610252
Chinchwad,Water Supply and Sanitation Department,Jun-24,15224,22,692,Good,0.1445086705202312
Chinchwad,Water Supply and Sanitation Department,Jul-24,100372,92,1091,Bad,0.09165902841429881
Chinchwad,Water Supply and Sanitation Department,Aug-24,40368,29,1392,Good,0.07183908045977011
Chinchwad,Water Supply and Sanitation Department,Sep-24,101196,54,1874,Bad,0.05336179295624333
Chinchwad,Water Supply and Sanitation Department,Oct-24,169092,66,2562,Bad,0.039032006245121
Chinchwad,Water Supply and Sanitation Department,Nov-24,240963,93,2591,Bad,0.0385951370127364
Chinchwad,Water Supply and Sanitation Department,Dec-24,156708,54,2902,Bad,0.03445899379738111
Chinchwad,Electricity Distribution Department,Jan-24,186362,86,2167,Bad,0.046146746654360866
Chinchwad,Electricity Distribution Department,Feb-24,96222,58,1659,Bad,0.06027727546714888
Chinchwad,Electricity Distribution Department,Mar-24,38418,38,1011,Good,0.09891196834817012
Chinchwad,Electricity Distribution Department,Apr-24,70135,83,845,Bad,0.1183431952662722
Chinchwad,Electricity Distribution Department,May-24,223872,96,2332,Bad,0.04288164665523156
Chinchwad,Electricity Distribution Department,Jun-24,82208,28,2936,Good,0.03405994550408719
Chinchwad,Electricity Distribution Department,Jul-24,194568,66,2948,Bad,0.033921302578018994
Chinchwad,Electricity Distribution Department,Aug-24,93504,64,1461,Bad,0.06844626967830253
Chinchwad,Electricity Distribution Department,Sep-24,98016,96,1021,Bad,0.0979431929480901
Chinchwad,Electricity Distribution Department,Oct-24,69000,50,1380,Bad,0.07246376811594203
Chinchwad,Electricity Distribution Department,Nov-24,71872,64,1123,Bad,0.08904719501335707
Chinchwad,Electricity Distribution Department,Dec-24,60200,25,2408,Good,0.04152823920265781
Chinchwad,Public Works Department,Jan-24,137061,97,1413,Bad,0.07077140835102619
Chinchwad,Public Works Department,Feb-24,62540,59,1060,Bad,0.09433962264150944
Chinchwad,Public Works Department,Mar-24,116335,53,2195,Bad,0.04555808656036447
Chinchwad,Public Works Department,Apr-24,158235,55,2877,Bad,0.03475842891901286
Chinchwad,Public Works Department,May-24,86034,39,2206,Good,0.04533091568449683
Chinchwad,Public Works Department,Jun-24,20952,12,1746,Good,0.057273768613974804
Chinchwad,Public Works Department,Jul-24,56394,26,2169,Good,0.04610419548178884
Chinchwad,Public Works Department,Aug-24,69180,30,2306,Good,0.04336513443191674
Chinchwad,Public Works Department,Sep-24,66830,41,1630,Good,0.06134969325153375
Chinchwad,Public Works Department,Oct-24,10098,9,1122,Good,0.08912655971479501
Chinchwad,Public Works Department,Nov-24,202540,95,2132,Bad,0.04690431519699812
Chinchwad,Public Works Department,Dec-24,220131,93,2367,Bad,0.04224757076468103
Chinchwad,Environmental Protection Department,Jan-24,18081,7,2583,Good,0.03871467286101432
Chinchwad,Environmental Protection Department,Feb-24,118534,94,1261,Bad,0.07930214115781126
Chinchwad,Environmental Protection Department,Mar-24,112896,84,1344,Bad,0.0744047619047619
Chinchwad,Environmental Protection Department,Apr-24,158522,67,2366,Bad,0.042265426880811495
Chinchwad,Environmental Protection Department,May-24,96885,45,2153,Good,0.046446818392940084
Chinchwad,Environmental Protection Department,Jun-24,74014,46,1609,Good,0.06215040397762585
Chinchwad,Environmental Protection Department,Jul-24,86670,81,1070,Bad,0.09345794392523366
Chinchwad,Environmental Protection Department,Aug-24,146350,50,2927,Bad,0.0341646737273659
Chinchwad,Environmental Protection Department,Sep-24,194107,73,2659,Bad,0.037608123354644606
Chinchwad,Environmental Protection Department,Oct-24,45612,18,2534,Good,0.03946329913180742
Chinchwad,Environmental Protection Department,Nov-24,70642,26,2717,Good,0.0368052999631947
Chinchwad,Environmental Protection Department,Dec-24,178945,65,2753,Bad,0.03632401017072285
Chinchwad,Traffic and Transportation Department,Jan-24,215379,81,2659,Bad,0.037608123354644606
Chinchwad,Traffic and Transportation Department,Feb-24,128384,64,2006,Bad,0.049850448654037885
Chinchwad,Traffic and Transportation Department,Mar-24,69108,52,1329,Bad,0.07524454477050413
Chinchwad,Traffic and Transportation Department,Apr-24,101346,57,1778,Bad,0.05624296962879641
Chinchwad,Traffic and Transportation Department,May-24,5265,5,1053,Good,0.0949667616334283
Chinchwad,Traffic and Transportation Department,Jun-24,61841,71,871,Bad,0.1148105625717566
Chinchwad,Traffic and Transportation Department,Jul-24,233680,80,2921,Bad,0.034234851078397806
Chinchwad,Traffic and Transportation Department,Aug-24,16576,28,592,Good,0.16891891891891891
Chinchwad,Traffic and Transportation Department,Sep-24,85188,62,1374,Bad,0.0727802037845706
Chinchwad,Traffic and Transportation Department,Oct-24,83097,63,1319,Bad,0.0758150113722517
Chinchwad,Traffic and Transportation Department,Nov-24,112961,43,2627,Good,0.03806623524933384
Chinchwad,Traffic and Transportation Department,Dec-24,124992,96,1302,Bad,0.07680491551459294
Chinchwad,Environmental Protection Department,Jan-24,48492,36,1347,Good,0.07423904974016332
Chinchwad,Environmental Protection Department,Feb-24,133520,80,1669,Bad,0.05991611743559017
Chinchwad,Environmental Protection Department,Mar-24,119890,95,1262,Bad,0.07923930269413629
Chinchwad,Environmental Protection Department,Apr-24,17928,9,1992,Good,0.0502008032128514
Chinchwad,Environmental Protection Department,May-24,109039,37,2947,Good,0.0339328130302002
Chinchwad,Environmental Protection Department,Jun-24,76360,40,1909,Good,0.05238344683080147
Chinchwad,Environmental Protection Department,Jul-24,84492,36,2347,Good,0.04260758414997869
Chinchwad,Environmental Protection Department,Aug-24,36221,29,1249,Good,0.08006405124099279
Chinchwad,Environmental Protection Department,Sep-24,121344,48,2528,Good,0.03955696202531646
Chinchwad,Environmental Protection Department,Oct-24,118176,48,2462,Good,0.04061738424045491
Chinchwad,Environmental Protection Department,Nov-24,17283,7,2469,Good,0.04050222762251924
Chinchwad,Environmental Protection Department,Dec-24,37032,24,1543,Good,0.06480881399870382
Chinchwad,Urban Forestry and Landscaping Department,Jan-24,36080,44,820,Good,0.12195121951219512
Chinchwad,Urban Forestry and Landscaping Department,Feb-24,79772,49,1628,Good,0.06142506142506143
Chinchwad,Urban Forestry and Landscaping Department,Mar-24,147002,62,2371,Bad,0.04217629692113033
Chinchwad,Urban Forestry and Landscaping Department,Apr-24,108477,51,2127,Bad,0.04701457451810061
Chinchwad,Urban Forestry and Landscaping Department,May-24,81702,89,918,Bad,0.10893246187363835
Chinchwad,Urban Forestry and Landscaping Department,Jun-24,48330,18,2685,Good,0.037243947858472994
Chinchwad,Urban Forestry and Landscaping Department,Jul-24,76228,34,2242,Good,0.04460303300624443
Chinchwad,Urban Forestry and Landscaping Department,Aug-24,53960,19,2840,Good,0.035211267605633804
Chinchwad,Urban Forestry and Landscaping Department,Sep-24,45115,35,1289,Good,0.07757951900698215
Chinchwad,Urban Forestry and Landscaping Department,Oct-24,83376,48,1737,Good,0.05757052389176742
Chinchwad,Urban Forestry and Landscaping Department,Nov-24,236562,89,2658,Bad,0.037622272385252065
Chinchwad,Urban Forestry and Landscaping Department,Dec-24,74052,34,2178,Good,0.04591368227731864
Chinchwad,Animal Control and Welfare Department,Jan-24,177800,70,2540,Bad,0.03937007874015748
Chinchwad,Animal Control and Welfare Department,Feb-24,133218,54,2467,Bad,0.040535062829347386
Chinchwad,Animal Control and Welfare Department,Mar-24,90558,78,1161,Bad,0.08613264427217916
Chinchwad,Animal Control and Welfare Department,Apr-24,80934,41,1974,Good,0.050658561296859174
Chinchwad,Animal Control and Welfare Department,May-24,50193,27,1859,Good,0.05379236148466917
Chinchwad,Animal Control and Welfare Department,Jun-24,115665,55,2103,Bad,0.0475511174512601
Chinchwad,Animal Control and Welfare Department,Jul-24,3765,5,753,Good,0.13280212483399734
Chinchwad,Animal Control and Welfare Department,Aug-24,88815,31,2865,Good,0.034904013961605584
Chinchwad,Animal Control and Welfare Department,Sep-24,57771,49,1179,Good,0.08481764206955046
Chinchwad,Animal Control and Welfare Department,Oct-24,98256,46,2136,Good,0.04681647940074907
Chinchwad,Animal Control and Welfare Department,Nov-24,34797,21,1657,Good,0.06035003017501509
Chinchwad,Animal Control and Welfare Department,Dec-24,54568,19,2872,Good,0.034818941504178275
Chinchwad,Sewerage and Drainage Department,Jan-24,107200,80,1340,Bad,0.0746268656716418
Chinchwad,Sewerage and Drainage Department,Feb-24,77790,30,2593,Good,0.03856536829926726
Chinchwad,Sewerage and Drainage Department,Mar-24,173972,62,2806,Bad,0.03563791874554526
Chinchwad,Sewerage and Drainage Department,Apr-24,50577,23,2199,Good,0.04547521600727603
Chinchwad,Sewerage and Drainage Department,May-24,103312,44,2348,Good,0.04258943781942078
Chinchwad,Sewerage and Drainage Department,Jun-24,41925,15,2795,Good,0.03577817531305903
Chinchwad,Sewerage and Drainage Department,Jul-24,5008,8,626,Good,0.1597444089456869
Chinchwad,Sewerage and Drainage Department,Aug-24,110884,38,2918,Good,0.034270047978067174
Chinchwad,Sewerage and Drainage Department,Sep-24,20496,14,1464,Good,0.06830601092896176
Chinchwad,Sewerage and Drainage Department,Oct-24,62706,21,2986,Good,0.03348961821835231
Chinchwad,Sewerage and Drainage Department,Nov-24,87552,32,2736,Good,0.03654970760233918
Chinchwad,Sewerage and Drainage Department,Dec-24,64960,58,1120,Bad,0.08928571428571429
Talegaon,Municipal Waste Management Department,Jan-24,81700,76,1075,Bad,0.09302325581395349
Talegaon,Municipal Waste Management Department,Feb-24,151476,78,1942,Bad,0.051493305870236865
Talegaon,Municipal Waste Management Department,Mar-24,90343,43,2101,Good,0.047596382674916705
Talegaon,Municipal Waste Management Department,Apr-24,156292,82,1906,Bad,0.05246589716684155
Talegaon,Municipal Waste Management Department,May-24,158050,58,2725,Bad,0.03669724770642202
Talegaon,Municipal Waste Management Department,Jun-24,33516,63,532,Bad,0.18796992481203006
Talegaon,Municipal Waste Management Department,Jul-24,28288,26,1088,Good,0.09191176470588235
Talegaon,Municipal Waste Management Department,Aug-24,14826,14,1059,Good,0.09442870632672333
Talegaon,Municipal Waste Management Department,Sep-24,120351,77,1563,Bad,0.06397952655150352
Talegaon,Municipal Waste Management Department,Oct-24,49467,33,1499,Good,0.06671114076050699
Talegaon,Municipal Waste Management Department,Nov-24,11949,21,569,Good,0.17574692442882248
Talegaon,Municipal Waste Management Department,Dec-24,202680,90,2252,Bad,0.04440497335701599
Talegaon,Water Supply and Sanitation Department,Jan-24,108603,99,1097,Bad,0.09115770282588878
Talegaon,Water Supply and Sanitation Department,Feb-24,20558,19,1082,Good,0.09242144177449169
Talegaon,Water Supply and Sanitation Department,Mar-24,65343,69,947,Bad,0.10559662090813093
Talegaon,Water Supply and Sanitation Department,Apr-24,87300,30,2910,Good,0.03436426116838488
Talegaon,Water Supply and Sanitation Department,May-24,75153,39,1927,Good,0.05189413596263622
Talegaon,Water Supply and Sanitation Department,Jun-24,19488,12,1624,Good,0.06157635467980296
Talegaon,Water Supply and Sanitation Department,Jul-24,21528,24,897,Good,0.11148272017837235
Talegaon,Water Supply and Sanitation Department,Aug-24,137712,57,2416,Bad,0.041390728476821195
Talegaon,Water Supply and Sanitation Department,Sep-24,201684,84,2401,Bad,0.04164931278633903
Talegaon,Water Supply and Sanitation Department,Oct-24,52142,29,1798,Good,0.05561735261401557
Talegaon,Water Supply and Sanitation Department,Nov-24,117369,69,1701,Bad,0.058788947677836566
Talegaon,Water Supply and Sanitation Department,Dec-24,88736,59,1504,Bad,0.06648936170212766
Talegaon,Electricity Distribution Department,Jan-24,122910,51,2410,Bad,0.04149377593360996
Talegaon,Electricity Distribution Department,Feb-24,73116,27,2708,Good,0.03692762186115214
Talegaon,Electricity Distribution Department,Mar-24,114120,40,2853,Good,0.03505082369435682
Talegaon,Electricity Distribution Department,Apr-24,86450,50,1729,Bad,0.057836899942163095
Talegaon,Electricity Distribution Department,May-24,233129,79,2951,Bad,0.033886818027787195
Talegaon,Electricity Distribution Department,Jun-24,43146,51,846,Bad,0.1182033096926714
Talegaon,Electricity Distribution Department,Jul-24,45408,24,1892,Good,0.052854122621564484
Talegaon,Electricity Distribution Department,Aug-24,75573,81,933,Bad,0.10718113612004287
Talegaon,Electricity Distribution Department,Sep-24,161238,77,2094,Bad,0.04775549188156638
Talegaon,Electricity Distribution Department,Oct-24,113430,95,1194,Bad,0.08375209380234507
Talegaon,Electricity Distribution Department,Nov-24,46230,67,690,Bad,0.14492753623188406
Talegaon,Electricity Distribution Department,Dec-24,35152,26,1352,Good,0.07396449704142012
Talegaon,Public Works Department,Jan-24,28000,25,1120,Good,0.08928571428571429
Talegaon,Public Works Department,Feb-24,33408,12,2784,Good,0.035919540229885055
Talegaon,Public Works Department,Mar-24,16227,9,1803,Good,0.055463117027176934
